id_v11,id_v10,id_grd_v13,lat,lon,geo_mtd,qa_rank,val_scn,val_src,rv_mcm_v10,rv_mcm_v11,har_src,pnt_src,qc
14743,14743,-999,53.4891371,-1.620906052,geo-matching MARS,M1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14744,14744,2588,56.229258,-4.264116,geocoding (Google Maps),C1,,,-999,11.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AM,JW; GRanD-har: AX"
14745,14745,-999,53.5139741,-1.763331707,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14746,14746,-999,55.28535801,-3.736646263,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14747,14747,2632,52.260928,-3.659375,geo-matching MARS,M3,,,-999,48.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AX"
14748,14748,-999,53.64646064,-1.922224328,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14749,14749,-999,55.08157795,-2.036649141,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14750,14750,-999,51.39541124,-0.399176172,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14751,14751,-999,51.96959619,-3.118392631,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14752,14752,-999,53.66482814,-2.181799456,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14753,14753,-999,53.5539496,-1.824376307,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14754,14754,-999,51.45716204,-0.500709453,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14755,14755,-999,54.57038747,-2.05340709,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14756,14756,2603,54.560884,-2.111909,geo-matching MARS,M3,,,-999,19.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AX"
14757,14757,2558,57.696831,-4.778716,geo-matching MARS,M2,,,-999,78.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AX"
14758,14758,2618,53.062903,-3.561956,geo-matching MARS,M3,,,-999,14.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AX"
14759,14759,2589,56.081637,-5.345246,geo-matching MARS,M2,,,-999,21.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AX"
14760,14760,-999,53.82852211,-1.979333368,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14761,14761,-999,54.8802034,-1.9282239,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX,AM,JW"
14762,14762,-999,56.28132618,-3.439425003,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14763,14763,2556,58.029727,-4.415402,geo-matching MARS,M2,,,-999,318,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AX"
14764,14764,-999,53.6085748,-2.064102751,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14765,14765,-999,51.76007924,-1.35792492,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14766,14766,-999,53.63459636,-2.450965414,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14767,14767,-999,53.59578529,-2.024721,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14768,14768,-999,57.43692048,-4.575123061,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14769,14769,-999,50.9012787,-2.633859709,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14770,14770,-999,53.51870535,-1.768875717,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14771,14771,3196,51.663816,0.51028,geo-matching MARS,M3,,,-999,27.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AX"
14772,14772,2622,52.764583,-3.45625,geo-matching MARS,M2,,,-999,59.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AX"
14773,14773,-999,51.73575195,-3.940343993,geo-matching MARS,M1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14774,14774,-999,53.5452107,-1.8292244,geocoding (Google Maps),C2,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX,AM,JW; val: JM,JW"
14775,14775,-999,55.81202665,-3.112132829,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14776,14776,-999,51.3897188,-0.3648467,geocoding (Google Maps),C1,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AM,JW; val: JM,JW"
14777,14777,-999,51.82815964,-3.457467677,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14778,14778,-999,53.13953884,-4.071177477,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14779,14779,-999,51.6439141,-0.0206271,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AM,JW"
14780,14780,-999,53.92863524,-2.726868163,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14781,14781,-999,53.86958287,-2.084896273,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14782,14782,2621,52.805802,-1.893918,geo-matching MARS,M3,,,-999,18.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AX"
14783,14783,2573,56.719262,-3.827987,geo-matching MARS,M2,,,-999,36.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AX"
14784,14784,-999,57.29919504,-5.563759649,geo-matching MARS,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14785,14785,-999,53.2277884,-2.1239938,geocoding (Google Maps),C2,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX,AM,JW; val: JM,JW"
14786,14786,-999,54.19218209,-1.768168866,geo-matching MARS,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
14787,14787,-999,39.9184255,-77.4547091,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14788,14788,-999,36.84069761,-79.17425788,geocoding (Google Maps),C2,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AX,JW; val: JM,JW"
14789,14789,-999,34.55778,-109.29611,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14790,14790,-999,42.74780847,-73.66823417,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
14791,14791,-999,32.021161,-96.909355,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14792,14792,-999,38.265108,-90.601831,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14793,14793,-999,37.90504,-88.83346,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14794,14794,-999,33.58666772,-90.0248043,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14795,14795,-999,31.431672,-97.129687,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14796,14796,-999,40.625992,-104.833449,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14797,14797,387,43.593558,-115.921576,geo-matching NID,M2,,,-999,353.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
14798,14798,-999,40.767198,-106.462063,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14799,14799,-999,39.00505156,-90.68696353,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AX,JW"
14800,14800,-999,33.32803601,-85.80155604,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
14801,14801,-999,36.7993,-80.1002,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14802,14802,-999,43.36305556,-75.61861111,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14803,14803,-999,41.22838382,-84.98049986,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AX,JW"
14804,14804,-999,34.166672,-118.4733,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14805,14805,-999,36.06527858,-82.86670872,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14806,14806,-999,40.02778,-80.58222222,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14807,14807,-999,37.46212628,-96.93230078,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14808,14808,-999,32.5266245,-82.5287301,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14809,14809,-999,41.85867821,-103.8756884,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14810,14810,-999,31.663332,-98.861667,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14811,14811,-999,34.32841,-84.67383,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14812,14812,-999,34.31210626,-80.70296159,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14813,14813,928,40.734475,-99.9766,geo-matching NID,M3,,,-999,72.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
14814,14814,326,47.110951,-108.535466,geo-matching NID,M3,,,-999,26.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14815,14815,-999,33.9097071,-109.4207059,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14816,14816,-999,35.843886,-99.30022,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14817,14817,-999,43.22805556,-78.2525,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14818,14818,-999,43.79879484,-103.4158917,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
14819,14819,-999,37.048259,-106.447538,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14820,14820,2257,18.102083,-66.485417,geo-matching NID,M2,,,-999,67.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14821,14821,-999,33.428275,-97.358552,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14822,14822,-999,38.49083333,-82.86583333,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14823,14823,-999,38.4688,-121.0619,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14824,14824,-999,44.39538114,-89.82405675,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
14825,14825,1703,38.433971,-86.706038,geo-matching NID,M2,,,-999,372.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14826,14826,-999,32.422118,-88.5278535,geocoding (Google Maps),C1,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX; val: JM,JW"
14827,14827,536,38.820602,-106.604289,geo-matching NID,M2,,,-999,131,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14828,14828,-999,37.1655,-81.5211,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14829,14829,-999,40.37638889,-79.02277778,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14830,14830,416,42.46391,-106.853706,geo-matching NID,M2,,,-999,1253.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14831,14831,1937,27.91879,-82.167911,geo-matching NID,M3,,,-999,20.2,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
14832,14832,-999,35.15667,-106.50284,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14833,14833,-999,33.04308,-97.720947,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14834,14834,956,39.659702,-99.127083,geo-matching NID,M2,,,-999,110.6,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
14835,14835,-999,47.27549786,-101.7545549,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
14836,14836,-999,55.3353697,-131.5499563,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14837,14837,-999,35.5255,-118.6749,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14838,14838,-999,34.08304669,-96.38620097,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
14839,14839,388,43.58693,-118.2091,geo-matching NID,M2,,,-999,235.6,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14840,14840,178,38.867879,-120.439328,geo-matching NID,M2,,,-999,283.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14841,14841,-999,33.1676,-117.0048,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14842,14842,-999,34.25845,-97.181314,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14843,14843,1123,34.147952,-94.684146,geo-matching NID,M2,,,-999,1976,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
14844,14844,-999,30.80167,-101.18667,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14845,14845,-999,40.150002,-80.703331,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14846,14846,-999,48.6644,-109.2227,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14847,14847,-999,39.9012,-121.2283,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14848,14848,567,37.578215,-108.571436,geo-matching NID,M2,,,-999,282.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14849,14849,1305,29.541074,-98.934221,geo-matching NID,M2,,,-999,403.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14850,14850,-999,41.200589,-73.493159,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14851,14851,-999,35.644661,-94.779855,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14852,14852,632,34.242682,-116.975708,geo-matching NID,M2,,,-999,91.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
14853,14853,-999,39.3702,-123.301,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14854,14854,-999,33.621057,-96.474472,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14855,14855,-999,33.280389,-84.374367,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14856,14856,-999,34.5225,-112.38639,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14857,14857,-999,47.31818,-93.23485,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14858,14858,-999,35.111455,-111.5811036,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14859,14859,-999,29.982783,-96.729173,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14860,14860,224,37.103536,-122.072401,geo-matching NID,M3,,,-999,11.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14861,14861,2056,45.585115,-69.716999,geo-matching NID,M3,,,-999,1726.9,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14862,14862,-999,38.88611,-79.12666667,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14863,14863,-999,35.689,-105.8362,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14864,14864,-999,34.113331,-117.9683,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14865,14865,-999,27.807112,-98.486066,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14866,14866,-999,39.5825319,-80.00979206,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AX,JW"
14867,14867,-999,42.3490606,-111.1752436,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14868,14868,-999,43.14274728,-79.03891509,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
14869,14869,-999,39.079049,-84.701442,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14870,14870,2157,43.234197,-73.757383,geo-matching NID,M2,,,-999,39.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14871,14871,-999,34.0507,-118.1155,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14872,14872,-999,47.30765257,-97.3610208,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
14873,14873,-999,40.25611111,-80.42055556,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14874,14874,-999,34.29520871,-88.83333107,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14875,14875,-999,33.624977,-97.689405,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14876,14876,-999,45.2198397,-121.3828457,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14877,14877,-999,36.5761,-103.2952,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14878,14878,-999,34.95194,-110.28972,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14879,14879,-999,41.5347,-109.1547,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14880,14880,-999,37.47708,-114.30712,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14881,14881,-999,39.336944,-115.386111,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14882,14882,-999,33.309987,-96.625698,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14883,14883,-999,38.4795,-78.0667,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14884,14884,-999,37.481987,-95.4887638,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
14885,14885,-999,38.67194,-81.395,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14886,14886,-999,30.573658,-97.298402,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14887,14887,-999,43.5245,-75.9706,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14888,14888,-999,35.71411891,-95.98545683,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14889,14889,-999,41.06060934,-81.79561091,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
14890,14890,-999,41.83319855,-71.34188076,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14891,14891,-999,40.78163691,-91.25241308,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14892,14892,-999,41.171669,-96.150002,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14893,14893,1029,36.470297,-95.039609,geo-matching NID,M2,,,-999,2710,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14894,14894,-999,35.74608,-97.693247,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14895,14895,-999,18.16667,-66.75,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14896,14896,2079,44.964211,-70.767876,geo-matching NID,M3,,,-999,48.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14897,14897,-999,33.77351596,-81.90225135,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14898,14898,-999,43.52333333,-74.94333333,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14899,14899,1818,35.152638,-84.176042,geo-matching NID,M2,,,-999,535.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: AX; GRanD-har: AX
14900,14900,-999,36.51122642,-90.99575956,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14901,14901,-999,41.336883,-72.909896,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14902,14902,1317,28.047561,-97.869086,geo-matching NID,M2,,,-999,655,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14903,14903,-999,45.10050512,-116.081061,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
14904,14904,-999,39.385279,-106.10111,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14905,14905,-999,41.03666667,-80.5925,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
14906,14906,-999,41.00238516,-75.04489975,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
14907,14907,-999,38.44659211,-85.96749847,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
14908,14908,1712,38.142806,-82.386678,geo-matching NID,M2,,,-999,101.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
14909,14909,-999,36.103056,-84.443889,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
14910,14910,-999,39.822839,-105.235639,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14911,14911,-999,37.7512,-119.1816,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14912,14912,619,34.645013,-118.764728,geo-matching NID,M2,,,-999,210.9,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14913,14913,-999,31.318112,-99.63481,geo-matching NID,M2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14914,14914,792,46.670135,-94.112119,geo-matching NID,M3,,,-999,231.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AX"
14915,14915,-999,38.45222007,-85.93136096,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX,JW"
14916,14916,-999,38.1544,-122.225,geo-matching NID,M3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
14917,14917,1645,39.720158,-87.067708,geo-matching NID,M2,,,-999,163.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AX"
